,listing_id,available,price,adjusted_price,minimum_nights,maximum_nights,name,latitude,longitude,property_type,room_type,accomodates,bathrooms_text,bedrooms,beds,amenities,host_id,host_name,host_since,host_location,total_reviews,days_since_review,no_of_amenities,Elements,no_of_bath,bath_type,word_in_row,bath_type1,host_for,host_country
1112,40793657,1.0,65.66666666666667,65.66666666666667,1.0,13.0,Spacious Apartments in the Center of Antwerp 1L,51.21815,4.4067,Entire rental unit,Entire home/apt,10,1.5 baths,2.0,4.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Conditioner"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Pour-over coffee"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",2.0,469.5,547,547,1.5,Shared,True,True,870,Belgium
1113,40794159,1.0,112.33333333333331,112.33333333333331,1.0,13.0,Spacious Apartments in the Center of Antwerp 1R,51.21806,4.40719,Entire rental unit,Entire home/apt,10,1.5 baths,2.0,4.0,"[""Refrigerator"", ""Shower gel"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Pour-over coffee"", ""Cleaning products""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",6.0,282.1666666666667,519,519,1.5,Shared,True,True,870,Belgium
1114,40794458,1.0,72.33333333333333,72.33333333333333,1.0,13.0,Spacious Apartments in The Center of Antwerp 2L,51.22028,4.4068,Entire rental unit,Entire home/apt,10,1.5 baths,2.0,4.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Conditioner"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Dining table"", ""Bathtub"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Pour-over coffee"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",2.0,192.5,558,558,1.5,Shared,True,True,870,Belgium
1115,40798729,1.0,95.66666666666669,95.66666666666669,1.0,13.0,Spacious Apartments in The Center of Antwerp 2R,51.21838,4.4071,Entire rental unit,Entire home/apt,10,1.5 baths,2.0,4.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Conditioner"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Pour-over coffee"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",4.0,456.75,547,547,1.5,Shared,True,True,870,Belgium
1116,40800004,1.0,112.33333333333331,112.33333333333331,1.0,13.0,Spacious Apartments in the Center of Antwerp 3R,51.21887,4.40842,Entire rental unit,Entire home/apt,9,1.5 baths,2.0,4.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Conditioner"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Pour-over coffee"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",2.0,447.0,547,547,1.5,Shared,True,True,870,Belgium
1117,40890925,1.0,95.66666666666669,95.66666666666669,1.0,13.0,Cute Cozy Apartment in the Center of Antwerp,51.21849,4.39841,Entire rental unit,Entire home/apt,9,1.5 baths,1.0,3.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Pour-over coffee"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",10.0,381.7,532,532,1.5,Shared,True,True,870,Belgium
1118,41094334,1.0,105.66666666666669,105.66666666666669,1.0,13.0,Light House Lodge Apartment in Center of Antwerp 1,51.22327,4.40258,Entire rental unit,Entire home/apt,6,1.5 baths,1.0,4.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Conditioner"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Pour-over coffee"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",6.0,415.5,536,536,1.5,Shared,True,True,870,Belgium
1119,41094824,1.0,95.66666666666669,95.66666666666669,1.0,13.0,Apartment Light House In Historic Antwerp 2,51.22122,4.40336,Entire rental unit,Entire home/apt,6,1.5 baths,1.0,4.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Baking sheet"", ""Conditioner"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Pour-over coffee"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",46.0,457.82608695652175,554,554,1.5,Shared,True,True,870,Belgium
1120,41096855,1.0,105.66666666666669,105.66666666666669,1.0,21.0,Sunset View Lodge in the Center of Antwerp,51.21863,4.41499,Entire rental unit,Entire home/apt,12,1.5 baths,1.0,4.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Clothing storage"", ""Bed linens"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Cleaning products"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",2.0,386.5,439,439,1.5,Shared,True,True,870,Belgium
1121,41124839,1.0,89.0,89.0,1.0,13.0,Superior Cathedral Triplex Center of Antwerp,51.21977,4.40122,Entire rental unit,Entire home/apt,9,1.5 baths,2.0,4.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Pour-over coffee"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",30.0,412.3333333333333,532,532,1.5,Shared,True,True,870,Belgium
1122,41125450,1.0,95.66666666666669,95.66666666666669,1.0,13.0,Superior Cathedral Duplex Centre of Antwerp,51.21975,4.40114,Entire rental unit,Entire home/apt,9,1.5 baths,2.0,4.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Pour-over coffee"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",15.0,555.8,532,532,1.5,Shared,True,True,870,Belgium
1123,41126457,1.0,95.66666666666669,95.66666666666669,1.0,13.0,Theater Lodge Superior Apartment Central Antwerp,51.21446,4.4086,Entire rental unit,Entire home/apt,12,1.5 baths,2.0,7.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Baking sheet"", ""Conditioner"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Wine glasses"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Patio or balcony"", ""Hangers"", ""Pour-over coffee"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",16.0,394.75,625,625,1.5,Shared,True,True,870,Belgium
1124,41128489,1.0,112.33333333333331,112.33333333333331,1.0,13.0,Theodore Residence Centre of Antwerp,51.21675,4.39971,Entire rental unit,Entire home/apt,12,1.5 baths,2.0,5.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Wine glasses"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Pour-over coffee"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",6.0,422.6666666666667,548,548,1.5,Shared,True,True,870,Belgium
1125,41128925,1.0,112.33333333333331,112.33333333333331,1.0,21.0,Lily Apartment in the Heart of Antwerp,51.21919,4.40934,Entire rental unit,Entire home/apt,9,1.5 baths,1.0,3.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Pour-over coffee"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",4.0,453.75,532,532,1.5,Shared,True,True,870,Belgium
1126,41129936,1.0,95.66666666666669,95.66666666666669,1.0,21.0,Penth View Lodge In the Heart of Antwerp,51.22011,4.40907,Entire rental unit,Entire home/apt,9,1.5 baths,1.0,3.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Bread maker"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Pour-over coffee"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",11.0,364.09090909090907,547,547,1.5,Shared,True,True,870,Belgium
1127,41130318,1.0,112.33333333333331,112.33333333333331,1.0,13.0,The Grand Apartment on Best location in Antwerp,51.21936,4.40378,Entire rental unit,Entire home/apt,7,1.5 baths,1.0,4.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Baking sheet"", ""Conditioner"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Dining table"", ""Bathtub"", ""First aid kit"", ""Extra pillows and blankets"", ""Wine glasses"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Pour-over coffee"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",41.0,324.1951219512195,590,590,1.5,Shared,True,True,870,Belgium
1128,41141756,1.0,95.66666666666669,95.66666666666669,1.0,13.0,Marble Lodge Apartment in Heart of Antwerp 2A,51.21865,4.40861,Entire rental unit,Entire home/apt,7,1.5 baths,1.0,3.0,"[""Pour-over coffee"", ""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Bidet"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Baking sheet"", ""Conditioner"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Dining table"", ""Bathtub"", ""First aid kit"", ""Extra pillows and blankets"", ""Wine glasses"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Air conditioning"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",17.0,338.52941176470586,619,619,1.5,Shared,True,True,870,Belgium
1129,41145383,1.0,65.66666666666667,65.66666666666667,1.0,13.0,Marble Lodge Apartment in Heart of Antwerp 2D,51.21748,4.40884,Entire rental unit,Entire home/apt,7,1.5 baths,1.0,4.0,"[""Pour-over coffee"", ""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Air conditioning"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",8.0,473.875,552,552,1.5,Shared,True,True,870,Belgium
1130,41146273,1.0,112.33333333333331,112.33333333333331,1.0,13.0,Marble Lodge. Apartment in Heart of Antwerp 4F,51.21684,4.40684,Entire rental unit,Entire home/apt,12,2 baths,2.0,5.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Bed linens"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Air conditioning"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",13.0,497.38461538461536,416,416,2,Private,False,False,870,Belgium
1131,41147763,1.0,112.33333333333331,112.33333333333331,1.0,13.0,Bright Stone Lodge Apartment Central Antwerp S1,51.21774,4.39952,Entire rental unit,Entire home/apt,9,1.5 baths,2.0,4.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Pour-over coffee"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",47.0,341.9574468085106,532,532,1.5,Shared,True,True,870,Belgium
1132,41148164,1.0,79.0,79.0,1.0,13.0,Greenplace Lodge Apartment in Heart Of Antwerp S2,51.21774,4.39952,Entire rental unit,Entire home/apt,9,1.5 baths,2.0,5.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Wine glasses"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Pour-over coffee"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",17.0,435.6470588235294,548,548,1.5,Shared,True,True,870,Belgium
1133,41148531,1.0,105.66666666666669,105.66666666666669,1.0,13.0,Greenplace Lodge Apartment in Heart of Antwerp S3,51.21658,4.40017,Entire rental unit,Entire home/apt,9,1.5 baths,2.0,4.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Clothing storage"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Pour-over coffee"", ""Shower gel""]",317037207,Luca,2019-12-13,"Antwerp, Flanders, Belgium",6.0,583.6666666666666,532,532,1.5,Shared,True,True,870,Belgium
